epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,9696.85,1.12246,0.69605,0.89012,0.59118,0.44948,0.47269,0.29472,1.09494,0.75876,0.87755,0.00703,0.00703,0.00703
92,9801.59,1.12002,0.69113,0.88694,0.58133,0.45495,0.47283,0.29421,1.09046,0.75849,0.87658,0.006997,0.006997,0.006997
93,9906.27,1.12116,0.69294,0.88908,0.59514,0.4476,0.4743,0.29518,1.0928,0.7544,0.87735,0.006964,0.006964,0.006964
94,10011.2,1.11388,0.68817,0.88667,0.57359,0.45843,0.4742,0.29483,1.0929,0.75487,0.87688,0.006931,0.006931,0.006931
95,10115.9,1.11597,0.68526,0.88723,0.57753,0.45684,0.4745,0.29566,1.09126,0.75665,0.8768,0.006898,0.006898,0.006898
96,10220.8,1.12002,0.69182,0.88697,0.58534,0.45239,0.47554,0.29585,1.09075,0.7558,0.87682,0.006865,0.006865,0.006865
97,10325.8,1.11538,0.6828,0.88581,0.58623,0.45375,0.47542,0.29626,1.09156,0.75577,0.87674,0.006832,0.006832,0.006832
98,10431.5,1.11179,0.67969,0.88566,0.57559,0.45612,0.47425,0.29467,1.09288,0.75775,0.87719,0.006799,0.006799,0.006799
99,10537.9,1.10924,0.68028,0.88558,0.58211,0.45338,0.47534,0.29529,1.09041,0.75644,0.87603,0.006766,0.006766,0.006766
100,10644.7,1.11205,0.67987,0.88413,0.59173,0.45138,0.47699,0.29665,1.09182,0.75544,0.87676,0.006733,0.006733,0.006733
101,10751.5,1.11363,0.68315,0.88681,0.59049,0.45423,0.47727,0.29702,1.09256,0.75614,0.87653,0.0067,0.0067,0.0067
102,10857.8,1.10527,0.67484,0.88355,0.58073,0.4585,0.47618,0.29586,1.0928,0.75805,0.87637,0.006667,0.006667,0.006667
103,10962.7,1.10907,0.67553,0.88565,0.58215,0.45552,0.47582,0.29573,1.09206,0.76126,0.87562,0.006634,0.006634,0.006634
104,11068,1.10694,0.67782,0.88473,0.59452,0.44787,0.47582,0.29621,1.091,0.76032,0.87549,0.006601,0.006601,0.006601
105,11173.4,1.10912,0.67732,0.8869,0.57729,0.45519,0.47399,0.29551,1.09079,0.76046,0.87583,0.006568,0.006568,0.006568
106,11278.1,1.10663,0.67162,0.88498,0.58023,0.45563,0.47504,0.29578,1.0921,0.76056,0.87665,0.006535,0.006535,0.006535
