epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,11833,1.50378,0.87674,1.01133,0.29005,0.22988,0.20261,0.12447,1.29895,0.78459,0.94759,0.006964,0.006964,0.006964
94,11956.6,1.50807,0.87998,1.00972,0.29249,0.23229,0.20441,0.12571,1.29733,0.78339,0.94717,0.006931,0.006931,0.006931
95,12081.6,1.50641,0.87533,1.01185,0.27962,0.21013,0.18927,0.11618,1.29679,0.78166,0.94659,0.006898,0.006898,0.006898
96,12216,1.51063,0.88176,1.01176,0.28817,0.21351,0.19348,0.11914,1.29326,0.78024,0.94602,0.006865,0.006865,0.006865
97,12343.4,1.50752,0.87461,1.01007,0.27822,0.23056,0.1989,0.1223,1.29322,0.78122,0.94581,0.006832,0.006832,0.006832
98,12469.4,1.51056,0.87454,1.01176,0.27803,0.24251,0.20473,0.12612,1.2931,0.78089,0.94557,0.006799,0.006799,0.006799
99,12593.5,1.49699,0.8722,1.00803,0.27557,0.24693,0.20611,0.12636,1.29339,0.78157,0.94571,0.006766,0.006766,0.006766
100,12721.4,1.51073,0.87659,1.00996,0.27615,0.23885,0.2011,0.12305,1.29233,0.77935,0.94591,0.006733,0.006733,0.006733
101,12848.3,1.50998,0.87698,1.01375,0.27793,0.22177,0.19386,0.11936,1.28878,0.7786,0.9449,0.0067,0.0067,0.0067
102,12975.7,1.49615,0.87084,1.00572,0.27658,0.2187,0.19225,0.11766,1.28776,0.77666,0.94473,0.006667,0.006667,0.006667
103,13102.4,1.49773,0.86858,1.00763,0.28622,0.23627,0.20487,0.12599,1.28692,0.77534,0.94408,0.006634,0.006634,0.006634
104,13228.9,1.50442,0.87533,1.00784,0.2871,0.24517,0.20779,0.12899,1.28445,0.77592,0.9437,0.006601,0.006601,0.006601
105,13352.2,1.49627,0.86874,1.00883,0.28218,0.25022,0.20888,0.12896,1.28443,0.776,0.94378,0.006568,0.006568,0.006568
106,13478,1.50622,0.87286,1.0095,0.28978,0.21819,0.19559,0.11995,1.2838,0.77679,0.94322,0.006535,0.006535,0.006535
107,13605.4,1.4969,0.86629,1.00696,0.28961,0.22406,0.19886,0.12245,1.28483,0.77639,0.94325,0.006502,0.006502,0.006502
108,13732.9,1.50366,0.87195,1.00685,0.28451,0.23206,0.19979,0.12259,1.28519,0.77621,0.94342,0.006469,0.006469,0.006469
109,13858.5,1.51086,0.8763,1.00962,0.28302,0.24723,0.20846,0.12827,1.28405,0.77507,0.94286,0.006436,0.006436,0.006436
110,13983,1.49846,0.86862,1.00665,0.28238,0.2458,0.20879,0.12881,1.2844,0.77398,0.94321,0.006403,0.006403,0.006403
111,14106.5,1.48281,0.86298,1.00462,0.28144,0.24086,0.20577,0.12714,1.28473,0.77381,0.9429,0.00637,0.00637,0.00637
