epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,33689.1,0.78393,0.3863,0.9238,0.55499,0.43021,0.44468,0.27462,1.27526,0.77895,0.99424,0.00720439,0.00720439,0.00720439
109,34000.6,0.77711,0.38332,0.92296,0.55729,0.42851,0.4446,0.27468,1.27536,0.77905,0.99424,0.00715761,0.00715761,0.00715761
110,34311.5,0.78254,0.38615,0.92417,0.55541,0.43002,0.44447,0.27468,1.27553,0.77921,0.99429,0.00711059,0.00711059,0.00711059
111,34623,0.78029,0.38509,0.92325,0.55498,0.42953,0.4448,0.27488,1.27575,0.77983,0.99437,0.00706335,0.00706335,0.00706335
112,34933.9,0.77726,0.3842,0.92288,0.55371,0.43064,0.44464,0.27478,1.27561,0.7801,0.9944,0.00701588,0.00701588,0.00701588
113,35244.6,0.77926,0.38481,0.92368,0.55415,0.43213,0.44491,0.27502,1.27565,0.78,0.99434,0.0069682,0.0069682,0.0069682
114,35556,0.77803,0.38438,0.92304,0.55398,0.43232,0.44487,0.2749,1.2755,0.78048,0.99444,0.00692031,0.00692031,0.00692031
115,35867.1,0.7771,0.38263,0.92283,0.55369,0.43199,0.44476,0.27468,1.27555,0.78102,0.99441,0.00687222,0.00687222,0.00687222
116,36177,0.77082,0.38043,0.92208,0.55354,0.43182,0.445,0.27495,1.27566,0.78117,0.99449,0.00682392,0.00682392,0.00682392
117,36488,0.77046,0.37937,0.92276,0.55154,0.4345,0.44516,0.27505,1.27578,0.78099,0.99452,0.00677543,0.00677543,0.00677543
118,36799.5,0.77071,0.37945,0.92227,0.5533,0.43246,0.44522,0.27513,1.27588,0.78139,0.99457,0.00672675,0.00672675,0.00672675
119,37112.3,0.77284,0.38207,0.92252,0.55344,0.43364,0.4451,0.27504,1.27596,0.78165,0.99463,0.00667789,0.00667789,0.00667789
120,37422.9,0.7703,0.37975,0.92206,0.5523,0.43421,0.44482,0.2749,1.276,0.78216,0.99462,0.00662885,0.00662885,0.00662885
121,37734.5,0.77199,0.38067,0.92287,0.55268,0.43397,0.44518,0.27489,1.27636,0.78243,0.99466,0.00657963,0.00657963,0.00657963
122,38045.3,0.77028,0.38083,0.92191,0.55248,0.43369,0.44505,0.27492,1.27642,0.78326,0.99472,0.00653025,0.00653025,0.00653025
123,38355.7,0.76387,0.37607,0.92118,0.55066,0.43365,0.44475,0.27478,1.27647,0.78363,0.9947,0.00648071,0.00648071,0.00648071
124,38666.6,0.76913,0.37967,0.92203,0.54916,0.43393,0.44514,0.27484,1.27654,0.78401,0.9947,0.00643101,0.00643101,0.00643101
125,38978.4,0.76396,0.37696,0.92089,0.54954,0.43325,0.44501,0.27481,1.27684,0.78415,0.99476,0.00638115,0.00638115,0.00638115
126,39289.8,0.75981,0.37404,0.92063,0.55038,0.43156,0.44506,0.27489,1.27716,0.78414,0.99486,0.00633115,0.00633115,0.00633115
127,39600.8,0.7601,0.37373,0.92063,0.54873,0.4336,0.44513,0.27473,1.27718,0.78433,0.99486,0.00628101,0.00628101,0.00628101
128,39911.7,0.75965,0.37307,0.92084,0.54795,0.43413,0.44505,0.27458,1.27759,0.78487,0.99492,0.00623074,0.00623074,0.00623074
129,40222.8,0.76106,0.37496,0.92104,0.54608,0.4347,0.44517,0.27484,1.2777,0.78566,0.99498,0.00618034,0.00618034,0.00618034
130,40533.3,0.75585,0.37212,0.92039,0.54915,0.43266,0.44491,0.2748,1.27776,0.78633,0.99491,0.00612981,0.00612981,0.00612981
131,40843.7,0.76109,0.37458,0.92103,0.5477,0.43384,0.44507,0.27487,1.27734,0.7865,0.99484,0.00607916,0.00607916,0.00607916
132,41153.6,0.75914,0.37373,0.92002,0.55071,0.43173,0.44501,0.27491,1.27774,0.78681,0.99497,0.0060284,0.0060284,0.0060284
133,41464.1,0.75427,0.37124,0.91989,0.55152,0.43197,0.44538,0.27486,1.27769,0.78724,0.99485,0.00597754,0.00597754,0.00597754
134,41775.2,0.75459,0.37125,0.92023,0.55202,0.43294,0.44537,0.27486,1.27809,0.78731,0.99492,0.00592657,0.00592657,0.00592657
135,42086.1,0.75273,0.3706,0.91965,0.5535,0.43106,0.44529,0.27482,1.27767,0.78737,0.99477,0.00587551,0.00587551,0.00587551
136,42397.4,0.75088,0.36983,0.91959,0.55445,0.43119,0.44583,0.27497,1.27799,0.78709,0.99487,0.00582435,0.00582435,0.00582435
137,42708.6,0.74956,0.36865,0.91968,0.55374,0.42995,0.44556,0.27501,1.27805,0.78693,0.9949,0.00577311,0.00577311,0.00577311
138,43019.8,0.74705,0.36795,0.91937,0.55344,0.43138,0.44581,0.27496,1.27816,0.78712,0.99481,0.00572179,0.00572179,0.00572179
139,43331.3,0.74751,0.36664,0.91851,0.5535,0.42958,0.44533,0.27505,1.27842,0.78725,0.99484,0.0056704,0.0056704,0.0056704
140,43641.3,0.74885,0.36753,0.91941,0.55193,0.43016,0.44542,0.27507,1.27865,0.78743,0.99481,0.00561894,0.00561894,0.00561894
141,43952,0.74449,0.3661,0.91915,0.55227,0.43008,0.44533,0.27515,1.27869,0.78766,0.99476,0.00556742,0.00556742,0.00556742
142,44262.9,0.74498,0.36603,0.91903,0.55222,0.43085,0.44507,0.27505,1.27879,0.78791,0.99483,0.00551584,0.00551584,0.00551584
143,44575.8,0.74379,0.36549,0.91856,0.55304,0.43036,0.44524,0.27499,1.27902,0.78854,0.9949,0.00546421,0.00546421,0.00546421
144,44886.1,0.74048,0.36398,0.91829,0.5538,0.43022,0.44545,0.275,1.27921,0.78856,0.99487,0.00541253,0.00541253,0.00541253
145,45196.5,0.74203,0.36399,0.91799,0.55102,0.43248,0.44541,0.27485,1.27946,0.78861,0.99493,0.00536081,0.00536081,0.00536081
146,45506.7,0.7373,0.36168,0.91818,0.54905,0.43261,0.4453,0.27476,1.27934,0.78835,0.99483,0.00530906,0.00530906,0.00530906
147,45816.8,0.73427,0.35942,0.91698,0.55223,0.4315,0.44529,0.27476,1.27925,0.78795,0.99478,0.00525728,0.00525728,0.00525728
